date,hierarchy,owned_media_digital_social_instagram_impressions,paid_media_digital_video_other_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_display_youtube_spend_usd,paid_media_digital_display_google_display_network_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_digital_video_youtube_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_video_netflix_spend_usd,owned_media_digital_video_youtube_views,paid_media_traditional_fixed_and_flex_television_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_traditional_print_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_video_twitch_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_traditional_other_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_retail_spend_usd,paid_media_digital_display_google_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_other_other_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_traditional_ooh_spend_usd,weather_population_weighted_average_temperature_celsius,competitor_paid_media_traditional_television_spend_usd,weather_population_weighted_average_precipitation_mm,commercial_execution_sovi_ssd_percentage,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,average_selling_price_vs_competitor_average_selling_price_ratio,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,average_selling_price_relative_to_12_week_moving_average_ratio,macroeconomics_yoy_percentage_change_in_real_private_consumption,competitor_paid_media_digital_internet_spend_usd,competitor_paid_media_digital_social_spend_usd,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,commercial_execution_socvi_nartd_percentage,weather_population_weighted_average_temperature_celsius_squared,macroeconomics_consumer_price_index_seasonally_adjusted,commercial_execution_total_ko_cde,varying_intercept,holiday_effect
2022-10-10,brand1,0.0,14.37072629492769,0.0,0.0,0.0,0.0,63.91338533082707,0.0,47.73753776665739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66701367954137,0.0,0.0,0.0,0.0,0.0,0.0,212.7830435735856,0.0,0.0,12.725000408441494,0.0,0.0,383.3256302788573,18.125655693124536,3093.2297442274303,0.0,-419.23993756472265,3726.382310342586,1196.8937192807412,-7414.259133078778,-4688.27584819733,-938.2837883489992,4557.297062356266,0.0,0.0,-2829.42313924391,3725.437072023658,8828.769708724021,-3697.0652781789545,3216.12473526751,50160.20298684755,3136.761792516962
2022-10-10,brand13,11.533935867859203,0.0,0.0,0.0,0.0,0.0,199.68164497291818,0.0,42.93600711298699,45.678739002567895,0.0,598.1701390871868,8.725871305727143,0.0,0.0,35.599248101209085,0.0,0.0,27.526600395949334,0.0,0.0,0.0,0.0,0.0,0.0,310.1357511399207,0.0,0.0,0.0,0.0,0.0,373.5127888587462,0.0,3435.3212476078734,0.0,-1317.1087604228387,4958.834351697302,0.0,-2916.291538827586,-5532.9914406631615,0.0,9927.06925470383,0.0,0.0,8846.356093748545,8085.86995921043,19085.23812831275,-12444.410681681948,7166.2023992391205,94962.97679442716,10438.147802837271
2022-10-10,brand19,9.760056634975788,547.2617287959898,0.0,0.0,0.0,0.0,515.6397443029977,0.0,784.2524349040251,1.61971761003507,0.0,0.0,0.0,0.0,0.0,13.098550188726586,0.0,0.0,694.9513643869886,0.0,0.0,0.0,0.0,0.0,0.0,2056.054943989191,0.0,0.0,0.0,0.0,0.0,2789.5443037735217,956.8448438014533,24635.319818358228,0.0,-6343.778556893012,40586.64697131869,0.0,15941.11696401412,-90420.16061828416,-4047.167772538087,51864.00496099619,0.0,0.0,1529.2038242421802,44333.743389841125,110134.12039068378,-57263.924285108864,42595.702810153496,602995.0495324951,76858.69488233316
2022-10-10,brand2,6.766737796961913,0.0,0.0,0.0,0.0,0.0,3389.0484352338412,0.0,2323.5147320891697,120.13993690966453,0.0,6927.715765756975,0.0,0.0,0.0,13.188437426275291,0.0,0.0,868.3002975230208,0.0,0.0,0.0,0.0,0.0,0.0,1906.4676107625628,0.0,0.0,0.0,0.0,0.0,4129.279240673018,1950.5663178704738,86499.23747184622,0.0,-24523.973406965837,140001.23637761394,20647.466159537435,-21364.654493922604,-81953.24610352422,-14123.910156676633,140794.68000910492,0.0,0.0,88965.59112247285,121661.74842512696,279490.74328369036,-179663.69516671848,89875.45662743822,1591113.7021341687,188639.24098320777
2022-10-10,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55520720658177,0.0,-11.332338686912342,101.53376690064036,14.542016027255315,-194.01829077789293,-114.43587704113153,-25.928076355062018,145.024435729091,0.0,0.0,-83.62034106643647,105.0885047818002,276.88452392798325,-117.81575333802876,116.8457455952466,1084.4728467208483,112.40363037601732
2022-10-10,brand8,1734.0386517598483,11574.94108363854,0.0,0.0,0.0,0.0,3588.8500965375406,0.0,7796.719678736247,412.7569237964033,0.0,0.0,14231.413337989363,0.0,0.0,1316.2548909805384,0.0,0.0,15038.15069904911,0.0,0.0,0.0,0.0,0.0,0.0,25011.904305872064,0.0,0.0,0.0,0.0,0.0,20114.185454445193,13113.626902306058,121657.83843641717,-73316.02793936976,-21126.982049902326,186647.27506124877,45691.21493282332,-89078.1575202167,-168507.87910526514,-28303.118951728102,213078.8431059087,0.0,0.0,24731.442931772344,172495.78837765782,366007.7940033562,-226600.88725234524,177662.75152695682,2436794.651055538,111150.01136203785
2022-10-17,brand0,92526.43616238124,39195.48928779985,0.0,0.0,0.0,0.0,131540.59106260657,0.0,186589.59956180296,41677.24450588293,0.0,6.662359444915322,291471.278411782,0.0,13438.074118639277,164318.77880159643,0.0,0.0,62997.87827844345,0.0,0.0,0.0,0.0,0.0,0.0,166935.91566449247,0.0,0.0,155310.02584958536,0.0,5014.709705788808,159050.75763523337,128939.90586880875,955536.622946498,-416348.7107683804,-160765.99631888632,551116.4255827421,390381.2435037112,-526938.9397309669,-1148708.2810697982,-225666.39450918534,1244281.0005064593,0.0,0.0,609206.0226579284,1058960.8826297298,2546041.6155725745,-1441270.6075222539,868569.664837316,14577425.819610352,139723.88479787795
2022-10-17,brand1,0.0,9.460940707865452,0.0,0.0,0.0,0.0,47.79458736090011,0.0,39.08211448131438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.157267088397674,0.0,0.0,0.0,0.0,0.0,0.0,167.51068321092163,0.0,0.0,5.196708032409776,0.0,0.0,315.3370827650624,6.839494236912892,4183.827915800237,0.0,-474.6848724526906,3927.6516283247042,1454.429175954107,-7814.718011094508,-4941.498948752453,-1218.2374768182717,4803.445738254749,0.0,0.0,-2982.2459089146078,3926.655335804694,9710.98137634904,-3896.7511249610147,3389.8340270425674,51475.955033953534,294.1772336261167
2022-10-17,brand13,7.534872072279169,0.0,0.0,0.0,0.0,0.0,197.45551845392185,0.0,46.67373427892618,32.25945235616258,0.0,352.9251325118914,3.3183917847473863,0.0,0.0,9.355098504619841,0.0,0.0,26.887416037125718,0.0,0.0,0.0,0.0,0.0,0.0,327.6126318847986,0.0,0.0,0.0,0.0,0.0,432.21133651202615,0.0,5686.489737565567,0.0,-1476.6482863093686,5175.327469781116,1241.097690620467,-3043.6111877015455,-5774.5511469094945,-607.3581862177671,10360.465900762232,0.0,0.0,9232.570893151928,8438.883404656644,20786.108933330474,-12987.709586246225,7479.064937528984,97084.61773642137,3317.732441202945
2022-10-17,brand19,8.632626416171375,538.2387232301676,0.0,0.0,0.0,0.0,563.2988352931995,0.0,789.9110732259054,1.483408137112331,0.0,0.0,0.0,0.0,0.0,11.610953526180742,0.0,0.0,691.752655081836,0.0,0.0,0.0,0.0,0.0,0.0,2121.701215162978,0.0,0.0,0.0,0.0,0.0,2841.9546555076663,847.6123178860922,31026.28425286064,0.0,-6880.7768534053,40980.32890688974,2033.911167138518,16095.74244431045,-91297.21715049799,-4537.384749065037,52367.07489613867,0.0,0.0,1544.0367795694767,44763.77137222551,116046.36337569852,-57819.372301469695,43008.872164625194,607847.126621252,58172.64261026186
2022-10-17,brand2,44.89945334211119,0.0,0.0,0.0,0.0,0.0,3607.874131244502,0.0,2206.2063840753885,99.78332031421161,0.0,4673.548578117491,0.0,0.0,0.0,1908.2719430220698,0.0,0.0,905.3947677420832,0.0,0.0,0.0,0.0,0.0,0.0,2054.447972340876,0.0,0.0,0.0,0.0,0.0,5180.988499356172,2325.831079545917,104495.04550918442,0.0,-26653.626769527695,141644.64267608515,24626.64410980913,-21615.443763134997,-82915.25532795297,-16539.412959625653,142447.40015576215,0.0,0.0,90009.91484832579,123089.87641040843,295089.0489418147,-181772.67974344906,90930.46082112352,1603505.7234269995,138345.02631351756
2022-10-17,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.120667598016325,0.0,-11.877811423506843,99.06726781651378,12.551658838600943,-189.30512045913804,-111.65595471056947,-18.986513888636495,141.50144383367734,0.0,0.0,-81.58900212422476,102.53565257598976,281.9264033893791,-114.95372569368554,114.0072817689533,1142.76796521294,45.089787265690575
2022-10-17,brand8,2251.397922986952,11932.904410756792,0.0,0.0,0.0,0.0,4014.1434135661098,0.0,7681.335314880461,598.4263919595663,0.0,0.0,15529.015805473702,0.0,0.0,1871.0245267762782,0.0,0.0,16489.691342280676,0.0,0.0,0.0,0.0,0.0,0.0,26062.297739217687,0.0,0.0,0.0,0.0,0.0,20759.25918871858,13048.526049343078,147058.48564739747,-63170.13089070357,-23028.178761943072,189385.4408796572,55353.05384893215,-90384.95809369745,-170979.9350972271,-31449.78269686317,216204.76714968137,0.0,0.0,25094.2598636214,175026.34807321258,387554.38132048026,-229925.18332734445,180269.1119641819,2466862.7927826457,8808.905232009993
2022-10-24,brand0,55668.1766090196,28515.893223654184,0.0,0.0,0.0,0.0,109300.97055338416,0.0,153407.27493046832,24379.997650561814,0.0,4.694161468199425,230896.40731467487,0.0,7849.681819815153,92212.53108908432,0.0,0.0,43799.62764853941,0.0,0.0,0.0,0.0,0.0,0.0,135562.24338612222,0.0,0.0,130478.93782633905,0.0,2795.149383829068,129741.28948739794,103829.50111340775,1039819.4249496758,-585242.6515868746,-201169.04910384346,565238.5764039546,518056.8949381439,-540441.551583956,-1178143.4980980156,-277174.4278037143,1276165.2324716763,0.0,0.0,624816.6975240775,1086096.356377311,2576388.0057730973,-1478202.6239688476,890826.4353420103,15058938.028272288,36143.373895255245
2022-10-24,brand1,0.0,6.144344330294826,0.0,0.0,0.0,0.0,34.878516732995394,0.0,31.508344782812355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31360715291463,0.0,0.0,0.0,0.0,0.0,0.0,130.09197097465952,0.0,0.0,0.0,0.0,0.0,258.4463579041769,0.0,4464.023972631398,0.0,-593.7232710189204,4026.5501465198367,1580.975414114289,-8011.4931084163945,-5065.926207058677,-1346.107338465853,4924.396807926563,0.0,0.0,-3057.3390508720454,4025.5287672907084,9822.46760160679,-3994.8715665130676,3475.1902637780913,51696.38722182624,40.7572047731964
2022-10-24,brand13,8.841806356508839,0.0,0.0,0.0,0.0,0.0,194.3120600345682,0.0,49.70020240127593,33.50581694715721,0.0,292.0020437178888,0.0,0.0,0.0,21.368857730055446,0.0,0.0,25.75253831604755,0.0,0.0,0.0,0.0,0.0,0.0,340.2639162255703,0.0,0.0,0.0,0.0,0.0,476.73346836080066,0.0,6075.773134271829,0.0,-1833.2071394360785,5266.156743372994,1761.797852793632,-3097.0279028542077,-5875.897059618497,-901.5378087783465,10542.296634630646,0.0,0.0,9394.606573503954,8586.989520462288,20868.271438874683,-13215.649602453725,7610.32581703638,98240.10563118303,1483.229792955366
2022-10-24,brand19,4.726183698575824,523.4026035314957,0.0,0.0,0.0,0.0,604.5489750839914,0.0,787.8998353017838,1.3714719225965757,0.0,0.0,0.0,0.0,0.0,10.575944812582996,0.0,0.0,685.1057215878825,0.0,0.0,0.0,0.0,0.0,0.0,2139.522282122308,0.0,0.0,0.0,0.0,0.0,2886.531723349363,724.1693591978243,29687.736590906483,0.0,-8397.584830751857,40993.39033131547,2101.391471917217,16100.87254768248,-91326.3157871829,-4566.304774706252,52383.76555259255,0.0,0.0,1544.5289015276167,44778.03867149772,114532.11089380615,-57837.80073730226,43022.58013497092,612165.7251844279,58217.61174869037
2022-10-24,brand2,76.67898064478294,0.0,0.0,0.0,0.0,0.0,4096.315395986585,0.0,2175.772485948066,95.09204681289665,0.0,4039.702641329026,0.0,0.0,0.0,372.31899947524994,0.0,0.0,1002.571351039429,0.0,0.0,0.0,0.0,0.0,0.0,2300.070742171231,0.0,0.0,0.0,0.0,0.0,6910.966798445266,2831.81008839575,104369.32781646185,0.0,-32730.881991061775,142568.31658941027,26863.134789298056,-21756.39947562609,-83455.95109248151,-18739.108032651042,143376.30890274345,0.0,0.0,90596.87534831544,123892.55348796444,293044.309798073,-182958.03119241397,91523.42426118224,1616591.4264323334,130608.0056066453
2022-10-24,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.820128567565234,0.0,-13.712362250842766,93.74055268263405,8.253232041339075,-179.12643609349806,-105.65236263769475,-9.77596164338027,133.8930995344209,0.0,0.0,-77.20207007338637,97.0224470099459,263.2027404016275,-108.77281686431795,107.87726196972002,1185.5907452712204,42.04180208464692
2022-10-24,brand8,3128.1426924112634,12424.368249957464,0.0,0.0,0.0,0.0,4447.101682984042,0.0,7711.673651698559,2742.5592898512627,0.0,0.0,16862.84685673704,0.0,0.0,2669.6550653436557,0.0,0.0,17965.528204445294,0.0,0.0,0.0,0.0,0.0,0.0,27542.308608598014,0.0,0.0,0.0,0.0,0.0,21713.808993239712,12933.456541517422,146989.43827488576,-87152.89235579208,-28282.502986194333,190645.39128737035,59798.89047422679,-90986.27445820962,-172117.43668095977,-33604.1963418122,217643.14215493252,0.0,0.0,25261.207876095705,176190.7697816137,384919.31513179076,-231454.8380206051,181468.41292450065,2492497.148886215,960.3742151575602
2022-10-31,brand0,45896.89562361652,43374.29116291337,0.0,0.0,0.0,0.0,109644.52261151903,0.0,171796.10184867642,23432.010607245345,0.0,3.4701446471680426,261681.72038631514,0.0,5745.219923055322,83194.97250815817,0.0,0.0,31222.610299078617,0.0,0.0,0.0,0.0,0.0,0.0,141835.50526264022,0.0,0.0,127907.68485018786,0.0,1960.2036171150287,142364.05397578585,88824.19132971115,1634653.2935086228,-972816.9998508485,-508201.2304425041,721979.3367544197,1935119.9852157524,-701819.3227992222,-1504842.9050434253,-811243.4562080749,1630046.0842405173,0.0,0.0,788438.849510613,1387271.0741318697,2575061.790749204,-1894814.597363456,1137852.7683713643,17881799.737450577,1315204.1376239336
2022-10-31,brand1,0.0,4.9670020887903386,0.0,0.0,0.0,0.0,29.09113909225126,0.0,28.54237380867418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.851164843886966,0.0,0.0,0.0,0.0,0.0,0.0,114.95556944139194,0.0,0.0,0.0,0.0,0.0,244.84847046156398,0.0,5105.577912729275,0.0,-1382.1111180760029,4739.258812613284,2492.926394212251,-10087.633821620846,-5962.606833942517,-2542.6165806705385,5796.026404623773,0.0,0.0,-3498.0926201216525,4738.056646904048,9046.515488592744,-4718.673350400826,4090.3069585146327,58107.03081846464,4107.279168441172
2022-10-31,brand13,10.789730451206182,0.0,0.0,0.0,0.0,0.0,253.0681537343717,0.0,74.57258148851767,45.15774197872553,0.0,359.8123586649325,0.0,0.0,0.0,23.951517283600783,0.0,0.0,27.237131642232498,0.0,0.0,0.0,0.0,0.0,0.0,355.41481763911605,0.0,0.0,0.0,0.0,128.44559016040148,675.141281705341,0.0,12073.025657622788,0.0,-4769.0227821003855,6926.758776598913,11281.589367267785,-3040.4928195779166,-7728.771381391712,-5957.674941887904,13866.648734170583,0.0,0.0,11995.380636392836,11294.765409380476,21478.609943887684,-17444.74302352542,10010.125735864432,115963.17081116924,15900.314772718464
2022-10-31,brand19,4.641495747225902,664.0049154760978,0.0,0.0,0.0,0.0,841.0276723072301,0.0,1399.5280762429556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.144158043285,0.0,0.0,0.0,0.0,0.0,0.0,2962.1513720387516,0.0,0.0,0.0,0.0,0.0,5035.800809637638,1129.3896801876676,65016.97229618186,0.0,-21961.32591470407,54204.634495837614,70355.72221492717,22425.599708330887,-120758.72542101204,-32829.88418689607,69265.87048168191,0.0,0.0,3580.1627595288537,59208.98954714803,118504.06811496304,-76749.2485323298,56887.786358634396,722090.7440727267,135814.94582530085
2022-10-31,brand2,150.1672291365219,528.3961160138458,0.0,0.0,0.0,0.0,6836.992809213852,0.0,3104.6102966332755,134.8122567623268,0.0,5465.32429165067,0.0,0.0,0.0,300.241269939407,0.0,0.0,1242.9335441861083,0.0,0.0,0.0,0.0,0.0,0.0,8616.355434021552,0.0,0.0,0.0,0.0,0.0,13099.314599938249,3887.9930564353213,215180.9071765915,0.0,-87807.2287357788,193381.09233393057,149896.05551181326,-34204.46431960097,-112383.73987575734,-100598.52694432912,194477.06119915735,0.0,0.0,122014.15997490838,168049.10023972378,311033.87586013804,-249047.5331829021,124143.28920457934,2014169.8524554688,248605.4640100278
2022-10-31,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.8412839250323,0.0,-51.982782484824725,179.67728609488498,77.60042791800694,-240.51080199867909,-202.50925821317867,-105.25611863007424,256.63971528550474,0.0,0.0,-158.6528302328746,185.96785990852584,394.76577002360926,-209.23090028160684,206.7738359479191,2192.4672090102385,247.90930372751566
2022-10-31,brand8,5150.322459342478,12157.44321849526,0.0,0.0,0.0,0.0,4079.5504715750394,0.0,6138.401339711287,5201.595590077866,0.0,0.0,17518.698523438772,0.0,0.0,3616.3948744310555,0.0,0.0,19864.78728300815,0.0,0.0,0.0,0.0,0.0,0.0,31525.94847685023,0.0,0.0,0.0,0.0,0.0,25903.429594001,13917.649169540808,229103.4963025829,-142826.76910362806,-70440.91948409274,240077.74914054896,234224.95174851036,-122271.64921838656,-216745.6895085363,-106532.86659255705,274075.7347009322,0.0,0.0,36685.79002816546,221875.19531877965,379296.3958844311,-292503.88693026366,228521.27618103064,2922310.3591009444,167447.11143106702
2022-11-07,brand0,27142.74455379175,36410.573268752945,0.0,0.0,0.0,0.0,79371.12108106022,0.0,130014.17266048444,27797.584217429318,0.0,4.063672238443488,201448.06904184897,0.0,2917.2025359237728,44946.27393084424,0.0,0.0,15260.843432800348,0.0,0.0,0.0,0.0,0.0,0.0,105398.71599669493,0.0,0.0,91354.55033204006,0.0,903.8341284987398,112072.51736365409,54867.63135880521,1923462.4254963733,-687295.8767732541,-360846.9175459512,716289.5025947603,1883679.2881091023,-696288.3673362539,-1510701.23533526,-796424.8219703739,1617199.8829439203,0.0,0.0,782225.2557547102,1376338.1541098277,2893334.8018516772,-1879881.7865841812,1128885.4846548433,18313033.164376862,259653.14807834025
2022-11-07,brand1,0.0,3.181470022025602,0.0,0.0,0.0,0.0,19.645018277575595,0.0,20.608473718650338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62130137567613,0.0,0.0,0.0,0.0,0.0,0.0,82.51952781331062,0.0,0.0,0.0,0.0,0.0,193.35006464643584,0.0,6600.396202999706,0.0,-1015.1095316402741,4863.58938912159,2652.0143869602284,-10352.274639570864,-6119.0309446459505,-2685.0111703342955,5948.080414087518,0.0,0.0,-3589.862217296143,4862.355685578782,10514.170728531557,-4842.463884154398,4197.612814209743,58645.21722024481,464.8896900543265
2022-11-07,brand13,14.142142354038821,0.0,0.0,0.0,0.0,0.0,249.76506490224136,0.0,81.0611332607738,24.45189323136221,0.0,352.2245049338339,0.0,0.0,0.0,35.71794715998598,0.0,0.0,21.50703247389535,0.0,0.0,0.0,0.0,0.0,0.0,288.07671592281815,0.0,0.0,0.0,0.0,186.54475893859143,707.6122745956094,0.0,14663.039113708812,0.0,-3401.894734624826,6903.9568507961785,12914.159077045835,-3030.4839404019976,-7703.329341720839,-5914.512643201033,13821.001656544993,0.0,0.0,11955.893512895682,11257.584613696632,24244.955631327637,-17387.317357510598,9977.173795185287,116996.92937463893,6545.016725184452
2022-11-07,brand19,2.9701041110427733,635.0256923069061,0.0,0.0,0.0,0.0,867.0136325955178,0.0,1564.7070061590166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.1290552999631,0.0,0.0,0.0,0.0,0.0,0.0,2999.3727109738484,0.0,0.0,0.0,0.0,0.0,5677.205773759849,1150.4123972320701,77198.02922882856,0.0,-15507.929236154743,53482.06957598544,72175.83836923647,22126.65937220278,-121109.89898338189,-31389.22252275562,68342.53452307617,0.0,0.0,3532.438057730609,58419.714991852416,132419.59691051656,-75726.15677771726,56129.45417591392,728082.5319754038,96267.50396682453
2022-11-07,brand2,140.88460721146893,1042.9116369615856,0.0,0.0,0.0,0.0,9196.83016153396,0.0,3630.313313567636,157.123249963771,0.0,4443.587144832342,0.0,0.0,0.0,296.32416174683186,0.0,0.0,1320.513156992299,0.0,0.0,0.0,0.0,0.0,0.0,14683.323776501586,0.0,0.0,0.0,0.0,0.0,17697.07445553973,4286.578608225541,239436.1349288717,0.0,-61204.451410925045,188340.30908013406,137690.81229577796,-33312.870995422236,-112566.5129852362,-93481.44033437138,189407.709787865,0.0,0.0,118833.66840303593,163668.63532415076,343071.13529616647,-242555.71632781942,120907.29852037603,2002923.9647591664,182222.36519705513
2022-11-07,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.88448598711824,0.0,-34.5099471826331,166.66886670898236,67.1032008140566,-223.09810923579752,-187.84783150967243,-90.1837485674086,238.05930860154865,0.0,0.0,-147.16655616181714,172.50401054522135,414.71334339672063,-194.08283477756873,191.80365894612538,2260.50765653981,148.14449589531375
2022-11-07,brand8,5006.334308877877,9745.397318214153,0.0,0.0,0.0,0.0,2482.7839562911295,0.0,3747.276809231779,1125.9151882723431,0.0,0.0,13959.53726507713,0.0,0.0,1036.419540776686,0.0,0.0,17009.08657852936,0.0,0.0,0.0,0.0,0.0,0.0,28051.427205395838,0.0,0.0,0.0,0.0,0.0,25078.903245008878,11650.880337484816,276035.2513111603,-101160.7781736134,-50142.070824137285,238784.2574086245,229660.7618557167,-121612.87360140859,-216961.32215721445,-104962.52520517202,272599.06850414426,0.0,0.0,36488.13420104102,220679.77536965327,427247.6810971496,-290927.93347079266,227290.04845431642,2950153.2858642694,15305.777613103595
2022-11-14,brand0,13584.414266793752,21502.539252744184,0.0,0.0,0.0,0.0,46540.29730959454,0.0,76115.49901117371,6656.256486995985,0.0,24.043452391541198,121310.46843357843,0.0,966.6782051584138,14640.865927462291,0.0,0.0,5662.678461163589,0.0,0.0,0.0,0.0,0.0,0.0,61855.20757794864,0.0,0.0,52488.91846420822,0.0,246.33075686614697,74010.34784202628,27697.402806282316,1264966.947211422,-601304.2039909993,-448108.31000359583,604424.6018084468,872330.2194468807,-587547.0988287904,-1274770.8703133555,-416401.15038898285,1364637.3313473659,0.0,0.0,660062.9871320827,1161391.6408631878,2652079.133556658,-1586295.4799519451,952584.335074172,16961126.371221855,3790093.5975612183
2022-11-14,brand1,0.0,1.2164650642095816,0.0,0.0,0.0,0.0,8.159301345753237,0.0,9.252219619796596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.514089921876211,0.0,0.0,0.0,0.0,0.0,0.0,37.85255179074669,0.0,0.0,0.0,0.0,0.0,104.35086211048116,0.0,4285.423135049954,0.0,-1246.1135226400459,4056.907952078898,1619.819940426783,-8635.232530385345,-5104.1202931061,-1553.4826566555794,4961.52384604874,0.0,0.0,-2994.4428715119507,4055.878872254741,9526.81030230693,-4039.2863516031707,3501.3911420658487,50275.028332014845,11605.049213802595
2022-11-14,brand13,12.268787776800316,0.0,0.0,0.0,0.0,0.0,209.10759987245018,0.0,72.39398652333963,2.8855581597110826,0.0,295.63720965483293,0.0,0.0,0.0,22.077200475951507,0.0,0.0,14.924822613148287,0.0,0.0,0.0,0.0,0.0,0.0,224.9983910526126,0.0,0.0,0.0,0.0,173.85713592937708,617.3829473781261,0.0,9373.095288428402,0.0,-4242.104363625528,5849.9491984299475,6602.616365486261,-2567.8284904062,-6527.283742024666,-2810.7138469020356,11710.988250582755,0.0,0.0,10130.62091548445,9538.920869639742,22315.656152563588,-14732.844575453317,8453.986765431415,107452.90830150493,31609.775072762215
2022-11-14,brand19,2.225095817436171,555.4455616908737,0.0,0.0,0.0,0.0,803.7562244693091,0.0,1434.3910749646398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.1900680554608,0.0,0.0,0.0,0.0,0.0,0.0,2703.990842351994,0.0,0.0,0.0,0.0,0.0,5464.673682768209,958.9537910852487,59512.04266195779,0.0,-20383.031733069467,47765.76340465042,42049.68169178793,19761.703032197114,-108165.35011948891,-18571.707439011632,61037.90224245937,0.0,0.0,3154.8816611783886,52175.660115458704,128468.01718700303,-67632.3432669118,50130.18848101431,695232.85242604,181014.1133135316
2022-11-14,brand2,206.3363043244936,1387.4366304670982,0.0,0.0,0.0,0.0,11056.606151961701,0.0,3961.7317093272027,50.97673272026291,0.0,4158.320892164668,0.0,0.0,0.0,299.4207227297015,0.0,0.0,1414.3002490339186,0.0,0.0,0.0,0.0,0.0,0.0,18770.44670053301,0.0,0.0,0.0,0.0,0.0,20393.144521201615,4739.364429543066,174608.00064355374,-10.771197830038462,-78296.03926291129,163716.937002842,78070.26725926384,-28957.58867965357,-97849.71047909037,-53829.137788437045,164644.787101835,0.0,0.0,103297.50598146663,142270.80644379943,323943.11411119945,-210844.29097344755,105100.03233891967,1845161.4548592023,502813.05340718257
2022-11-14,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.75884243253068,0.0,-40.01166292442547,131.30774338553616,38.568316508337205,-175.76473552485993,-147.9932955833327,-42.089079041663126,187.55170789617935,0.0,0.0,-115.94311986995434,135.90488011896346,354.90989312461164,-152.9054559962215,151.10983908758652,2020.378599221343,560.7175271653687
