date,hierarchy,paid_media_digital_audio_spotify_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_search_bing_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_traditional_fixed_television_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_mobile_other_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_retail_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_digital_audio_pandora_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_digital_video_other_spend_usd,paid_media_digital_video_hulu_spend_usd,paid_media_digital_audio_other_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_video_roku_spend_usd,paid_media_traditional_print_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_digital_video_connected_ott_spend_usd,paid_media_digital_video_the_trade_desk_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_video_twitch_spend_usd,paid_media_digital_display_warner_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_social_tiktok_spend_usd,bottler_promo_spend_usd,weather_population_weighted_average_temperature_celsius_squared,commercial_execution_sovi_ssd_percentage,competitor_paid_media_digital_social_spend_usd,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,average_selling_price_vs_competitor_average_selling_price_ratio,weather_population_weighted_average_temperature_celsius,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,average_selling_price_relative_to_12_week_moving_average_ratio,commercial_execution_socvi_nartd_percentage,weather_population_weighted_average_precipitation_mm,competitor_paid_media_digital_internet_spend_usd,macroeconomics_consumer_price_index_seasonally_adjusted,competitor_paid_media_traditional_television_spend_usd,macroeconomics_yoy_percentage_change_in_real_private_consumption,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,commercial_execution_total_ko_cde,varying_intercept,holiday_effect
2022-10-24,brand18,0.0,0.0,0.0,1.5444548104139668,0.0,0.0,1508.60760522966,0.0,0.0,0.0,2.0406261462174102,23958.415381783663,2268.6834232716265,0.0,0.0,0.0,1183.5559843104907,0.0,0.06742863450738812,24511.57541709358,0.0,0.0,5.018856817185568,0.0,0.0,5910.591993203715,9866.64934551028,0.0,0.0,1133.1377543219994,0.0,0.0,0.0,0.0,0.0,67541.19604617477,31355.378156302293,-8969.122269525567,-66514.21776104662,52791.35546437769,112083.64910581608,239292.03988091493,-78256.95828766027,16394.935302803784,-11569.893151705559,-3129.365841821226,-73230.61098901957,-1440.9003332321167,17809.598756085787,64866.74656777852,40016.64423004013,1927320.7959533697,37140.92489921406
2022-10-24,brand19,0.0,3157.3055342008506,0.0,420.9520522951411,0.0,0.0,4596.236870002982,0.0,13074.46581577427,0.0,8096.230540270485,2919.406476229118,0.0,0.0,0.0,0.0,1485.3494347246801,31325.079733706076,33547.429223130275,114501.71501082457,0.0,0.0,0.0,0.0,0.0,64918.96597965058,0.0,0.0,627.690760298473,0.0,1183.8799913013565,0.0,0.0,3072.506325660753,920677.0299418949,104009.14564841866,69985.13483545106,-14606.679903670985,-269026.8246136202,-37194.61692460754,283246.5598738776,139978.79964081402,-334548.3964357781,36516.896975361036,-28575.450087852594,-25007.044364056095,-296494.1961572536,-11634.598499734171,39049.22367366918,369793.6783036145,87317.43296193615,4440973.778985611,218800.80839785657
2022-10-24,brand3,0.0,0.0,0.0,0.11847949513778251,0.0,0.0,0.0,0.0,0.0,0.0,0.4161028532431066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39107422824171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388320.1209630165,239822.256793323,46024.22384668161,0.0,0.0,528369.8160989883,173165.95618571673,0.0,-47345.292706423206,24237.195055944547,-17902.36889884607,0.0,-283307.07731293724,0.0,23612.448847312127,113121.97815110639,58293.220614655125,2521964.1107049417,-5.586978669369082e-08
2022-10-24,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.5418347889257,18853.744779918645,0.0,0.0,0.0,0.0,13841.654965565709,0.0,10084.931195984405,0.0,0.0,0.0,0.0,0.0,31676.222350495565,0.0,0.0,0.0,661.6120779922063,0.0,0.0,0.0,0.0,1162409.314460442,55212.09241169222,62514.59285145849,-2668.453544958409,-250467.34953433624,-135437.22875084472,218589.08333900786,339562.5007847454,-119471.20975245023,32283.254528069083,-25578.255346252132,-7185.580749377002,-314935.77119860845,-4760.071685407294,33881.68339486776,152142.95813534036,78324.35509183927,4246444.511360065,-3.753994548090775e-08
2022-10-24,brand8,0.0,0.0,0.0,5.303418554733279,0.0,0.0,0.0,0.0,0.0,0.0,72.47237079644225,17.412503911118417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293961.38126264454,32824.34072009479,16663.739506938276,-2706.0197142505654,-35235.0911607055,-40490.28178768174,75594.58517594018,-50178.41890888852,-23234.405352171045,8343.084110696134,-5984.3409164804025,-1916.880346179737,-31664.492941978882,-746.1379549205833,9425.344851232914,31014.36251044576,21514.141339326467,940140.1767345828,89689.9095780933
2022-10-31,brand0,10651.860987846247,90781.74980314194,0.0,1065.9214456965062,0.0,0.0,3454.0518094910126,0.0,13619.841604333726,0.0,997.9564016792933,8935.872988535446,138275.59894991887,0.0,3636.472205439932,0.0,216.64823034047916,40228.244294388925,238136.2078765662,55847.01715903409,0.0,7477.015699637513,332.43745138550804,0.0,4616.358247496849,43201.269156896735,4617.988951934218,0.0,4973.723864355925,3592.8455920875767,0.0,0.0,100784.06744163761,54714.830683120126,1948403.4411310563,300103.340958224,146281.91000659624,-106615.86513534003,-641243.2153569736,-333999.85002876504,679042.7020566505,645713.7066853895,-407655.53594806045,75544.99135914253,-44633.52223452627,-95725.41299242912,-742897.6649484537,-72957.15101119645,83896.96250589639,390498.0252075647,181532.09228325382,9401775.07920824,855406.7264087622
2022-10-31,brand1,0.0,33.53987288922491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7460.885859354786,1500.283652015138,0.0,0.0,0.0,0.0,0.0,0.9819372772930717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658022.7802501791,43522.17174604267,40082.48763634457,-3411.590799926727,-130740.2365728619,-117769.71237078834,153625.0027810976,190367.8588685773,-47402.641671597376,20527.02810122716,-11379.939436353501,-3183.472574471844,-156256.5927053904,-3644.843863222718,21782.622470998376,69841.68346784648,49601.842550566435,2705888.69751915,948.0722810469136
2022-10-31,brand10,91.71524161312175,187.7970102717083,0.0,0.049447913237729124,0.0,0.0,19.600278289303684,0.0,49.08316225559026,0.0,0.032493149004811636,15.4370612795782,164.06463307099366,0.0,0.0,0.0,3.8407734257314035,59.1983665960856,235.29472568506657,170.7456220509084,0.0,9.603229729565008,0.23306267061352792,0.0,0.0,763.8164831865989,58.381271787786645,0.0,0.5260196180911039,9.435000300985859,0.0,0.0,60.939979472652325,11.068821850160145,76840.65277517772,106850.61004352054,16629.28469643788,-1164.4991047281633,-43881.44162723649,-7158.179772128898,86061.01345643261,104978.27830651397,-12388.163317562256,8629.29664029407,-5557.0322501338,-134.5737025367757,-64684.37060011382,0.0,9376.336798983437,13335.346406935889,20796.69192026907,1063171.53222044,44803.81042521854
2022-10-31,brand11,3894.8593628982753,0.0,0.0,2.575138013717515,0.0,0.0,402.5031568771059,0.0,507.41672646134447,0.0,3.7250997584733234,82.20996602096167,59.72215751871088,0.0,0.0,0.0,0.0,820.1426644661022,0.10290479056353066,2487.1054496994093,0.0,1972.9428437161262,0.0,0.0,0.0,2354.7781873328563,41.940281243509666,0.0,7.6206371504308485,0.0,0.0,0.0,413.14250349507086,1839.0458630236812,76088.11208157074,52105.75980752084,8018.843567735711,-1450.0201793101578,-19152.09328890556,-46211.93140487587,39214.39459604577,57349.223368718296,-17691.817661695444,4349.495418633627,-2436.4874868814477,-1792.2476837113068,-27734.999706050312,-216.44976556706018,4363.7412439941745,10797.23021474856,10067.058248360509,499903.6829038286,9119.806783374012
2022-10-31,brand12,262.0679657186228,0.0,0.0,1.209635405189103,0.0,0.0,244.45618662634345,0.0,113.58010559297539,0.0,0.02282697894199302,0.0,2616.4184105230233,0.0,0.0,0.0,203.02410115140054,16.576813296166467,10.386056075085957,245.35890043477846,0.0,22.54557421963159,58.55967840922919,0.0,0.0,782.8696650432488,58.17463093295187,0.0,0.0,358.4180190012246,0.0,0.0,1997.5418377667368,0.0,109628.81302326504,47887.559468952415,13384.551591817324,-1339.8012018344018,-23833.297134281966,-67706.87303926941,60114.232882279015,45218.23064722567,-7059.07287543705,6942.61628104701,-3912.1995516862307,-525.1649624110148,-32817.07754548858,0.0,7513.4813304968,11467.894962255901,16866.0334685003,936620.2648297802,55398.779417613565
2022-10-31,brand14,0.0,0.0,0.0,0.19289627209313823,0.0,0.0,0.0,0.0,1401.2936713650877,0.0,0.0,5762.971884219573,282.5798749537316,0.0,0.0,0.0,1615.2528774026728,13559.081481843552,0.0,17984.474342078724,0.0,0.0,0.0,0.0,0.0,29295.67316835033,16376.685636906226,0.0,0.0,690.0909586048967,0.0,0.0,0.0,0.0,201134.4729366881,78781.83994915639,29766.89279761454,-8250.204859606118,-58849.25795928437,108072.81755530505,125066.75590102104,-60747.70396364765,-9376.035955857427,15078.588263529356,-8055.24489164858,-3157.3185582876813,-70877.5367622346,-1613.4784435649196,17165.42390199257,45568.61895646213,37581.664051201216,1901023.2263275066,53420.57296165625
2022-10-31,brand15,0.0,548.7763132257716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08505611927475,10774.739390071232,0.0,0.0,0.0,242.83837817231694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379388.1995520161,236550.31652081432,27160.58771562118,-2879.6488934712374,-117920.02869835879,227895.70010265085,148232.180335868,50732.88320750276,-86288.9613443698,15209.914496144092,-8626.257966801499,-4291.333656157567,-229265.66465976276,-202.3540504587945,14801.161224335036,59459.49614527635,34236.07391791471,1524817.3203259776,-286.5304123297366
2022-10-31,brand18,0.0,0.0,0.0,0.8947041172931363,0.0,0.0,2232.4341513960157,0.0,0.0,0.0,0.4295365425127095,34492.791916435715,2836.279926942522,0.0,0.0,0.0,1477.3349808138344,0.0,0.00918447007766686,33391.414973632665,0.0,0.0,0.0,0.0,0.0,23710.827056646325,14109.153680051339,0.0,0.0,3008.06135593573,0.0,0.0,0.0,0.0,0.0,72276.53384871206,30624.706045342384,-8350.695099988438,-64964.24175188971,39732.07777963413,114088.4089059012,253836.79040395995,-58916.94601338194,16012.885310389867,-8188.958038914979,-3317.0541541951507,-71712.62128579919,-1644.1601543174525,17394.58296346513,50054.24477041513,39084.139261758704,1868646.5978520582,55907.54188986574
2022-10-31,brand19,0.0,28238.134406117304,0.0,433.08949200417385,0.0,0.0,5726.449116558782,0.0,16050.61273209141,0.0,178618.51228442436,2629.662162578599,0.0,0.0,0.0,0.0,1641.8788869393488,64782.01557505192,55663.511115309484,137952.48710806473,0.0,0.0,0.0,0.0,0.0,86703.319116977,0.0,0.0,1512.9374285144431,0.0,1286.204897014723,0.0,13894.150153830771,3867.925612989549,845913.3395593173,104147.49442865113,63960.87800119355,-35413.62772019901,-245869.23992670412,-75762.770197117,273182.640984954,133538.1559311449,-228662.63771980256,33373.555654565855,-18925.227302577612,-41018.501886191836,-271686.37767315994,-15968.26738197269,35687.901970972554,216164.17543418636,79801.2276490858,4046246.433564079,378948.1765411071
2022-10-31,brand3,0.0,0.0,0.0,0.4515693639851669,0.0,0.0,0.0,0.0,0.0,0.0,2.462319635147516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.40699894613402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380555.2451842796,263804.4944081889,46207.28952768868,0.0,0.0,530471.4567595664,180175.5834281217,0.0,-75803.05558325932,24333.600779882403,-13024.886105056596,0.0,-285183.56807648554,0.0,23706.369584419557,116069.10545930907,58525.087384760074,2518400.935905224,-126329.61254458428
2022-10-31,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.1856786558052,24468.224262981435,0.0,0.0,0.0,0.0,17438.503110444814,0.0,28171.987075900695,0.0,0.0,0.0,0.0,0.0,58885.9571625491,0.0,0.0,0.0,741.2866514533218,0.0,0.0,0.0,0.0,1120824.081478515,57893.97393457338,59829.01845877778,-1978.0459131922407,-239707.48260678042,-195706.11282513823,218901.2784991085,351324.2019477308,-74623.55851691193,30896.393033521996,-17739.476568656366,-4197.981239877716,-302200.7351734467,-5554.7042592758135,32426.1547389845,83436.99286348443,74959.60659451352,4059910.4991784943,17928.550433591023
2022-10-31,brand8,0.0,0.0,0.0,3.948856678530439,0.0,0.0,0.0,0.0,0.0,0.0,75.60894958581048,7.373847930433051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283926.78434773243,35240.308424435534,16328.544440464131,-7652.220965401225,-34526.328957664715,-26994.101841290223,77159.12441773283,-42754.84851732871,-17895.46027019981,8175.260998007664,-4249.430617639837,-5629.639000450499,-31109.325596943494,-690.337071174084,9235.751807448514,25515.527643046167,21081.37929132595,929930.5980969449,119996.69571675995
2022-11-07,brand0,11951.693772794679,113428.7322859627,0.0,1536.543091052957,0.0,0.0,4063.120359609536,0.0,16189.36053602206,0.0,1591.6495269580194,12731.112124777208,181143.97742867426,0.0,4327.283753272137,0.0,264.40497299051293,46920.254682238316,362821.5505857527,62455.75915960482,0.0,11188.53439672441,1166.0543379896274,0.0,4843.153140764374,39346.815178533536,5178.442155765813,0.0,5695.502293527723,4048.3716461387935,0.0,0.0,113987.72400252512,61181.7828538624,2042265.6694391444,213977.18314906777,151075.5424611941,-130396.62985940161,-662256.6427061738,-322358.76906718843,601153.9317461455,616802.6357705748,-499137.0365468557,78020.58743486488,-71339.19202133347,-112544.12765192305,-767242.2907260449,-47164.98993196077,86646.2512066818,518450.38705061655,187480.8670092662,9607455.353678137,617045.9762796456
2022-11-07,brand1,0.0,15.458945831496608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8069.141713197536,1234.0187744662098,0.0,0.0,0.0,0.0,0.0,0.4355286611726213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691744.4172009866,30363.704935262052,40504.73317406414,-4129.433962908123,-132117.50841272733,-85711.58174890504,133661.98033953388,181749.8925713761,-60561.640265986556,20743.26832306728,-17797.31736640809,-2064.772535676682,-157902.66441650066,-6450.417469794447,22012.089644334916,80128.63036856218,50124.368918432236,2747805.1582562597,0.29448487033113474
2022-11-07,brand10,112.84684325514063,212.875371795077,0.0,0.03697606381139563,0.0,0.0,10.533482482233998,0.0,44.300560061101194,0.0,0.3176477637589104,22.431909894643383,182.22792977308697,0.0,0.0,0.0,6.315812784311571,65.4888113840365,51.49146434903396,198.12259267906353,0.0,11.352333645467692,0.2099588538514928,0.0,0.0,726.1244625669907,78.27408426208446,0.0,0.36791996139224586,10.446657187640684,0.0,0.0,70.77743015866514,15.909019851245391,79300.18264949055,77299.86978023183,17425.378856258696,-1247.9140770276426,-45982.178973530405,2874.619477545165,77065.29810497953,115043.39034940265,-25765.41956625617,9042.407172954025,-9011.87301816943,-44.117218878907394,-67781.00708246753,0.0,9825.210403738225,28549.349811792723,21792.29246975424,1110850.9672244769,0.16436693268974276
2022-11-07,brand11,4090.6796008773367,0.0,0.0,2.7702578782365137,0.0,0.0,428.4763876600595,0.0,537.8202735488344,0.0,0.9201312547850079,87.9263335440434,43.36195059092569,0.0,0.0,0.0,0.0,871.4551315706467,0.013797356439888955,2467.678089233831,0.0,1510.3634211453614,0.0,0.0,0.0,2493.297818640569,29.464050155150336,0.0,4.363639859669604,0.0,0.0,0.0,239.4461403872103,1693.2485286444085,82729.64450500724,38261.03807246131,8528.83399235397,-1006.5636090367879,-20370.147252202343,-48731.096352587,35540.61798013729,59682.863295676216,-25464.065345856478,4626.118973724438,-4010.565292942948,-1873.6253206506715,-29498.917926601145,-191.48808443944074,4641.270819318863,21129.268372017163,10707.313076549884,531856.827666708,0.010878014854357956
2022-11-07,brand12,204.27099836672588,4535.798698955181,0.0,0.3671586125448365,0.0,0.0,198.37815730220197,0.0,88.4554842212609,0.0,0.26236460540805967,0.0,2894.4800627704753,0.0,0.0,0.0,228.52629644218547,11.994236219924762,5528.135046171855,176.35826455066822,0.0,16.29462682383675,67.75021415833994,0.0,0.0,568.558229971924,40.88141586747695,0.0,0.0,411.2240122910303,0.0,0.0,2252.191646485319,0.0,106125.94628926397,35213.475293354844,14255.974658253233,-1130.0255666634152,-25385.002824947856,-70969.02078170057,54543.47634039685,47061.40886060544,-14122.967348790888,7394.626639945884,-6448.780181646686,-189.43235278424305,-34953.68691562526,0.0,8002.658789727728,24005.18770958655,17964.124092075355,993741.017554906,50586.99083022684
2022-11-07,brand14,0.0,0.0,0.0,0.1893907576236483,0.0,0.0,0.0,0.0,2046.7606986406047,0.0,4.575755730630485,6843.563753998068,297.76559406141456,0.0,0.0,0.0,2079.28376605374,16658.32734748603,0.0,22038.519477001704,0.0,0.0,74.33229144931708,0.0,0.0,37411.9011696576,18724.155002889784,0.0,0.0,878.3111364386762,0.0,0.0,0.0,0.0,210359.1218528881,57326.70781864656,31374.100964227542,-8440.05919058593,-62026.714492431725,126606.79356660371,112532.77121076037,-60554.203608936106,-22646.21792321402,15892.72866988314,-13139.535737601069,-3442.810698539151,-74704.43789995785,-1503.556730212012,18092.239128097306,68816.05305867252,39610.81629724409,1996072.4163840825,0.20894620635723907
2022-11-07,brand15,0.0,138.99351370307963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.834522104291196,8160.237443892172,0.0,0.0,0.0,258.05832739478217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399519.5412235157,177755.46737779945,29562.795664122863,-1697.8138620846892,-128349.42121344876,254168.0292380269,136872.7935521487,57435.81400074684,-125159.45630077168,16555.149653837467,-14530.891693733172,-4504.55672451078,-249542.98000104484,-233.15857211085427,16110.244352889838,98713.88651438267,37264.070578082894,1663384.827930292,0.08247476517561458
2022-11-07,brand18,0.0,0.0,0.0,0.8980020703364471,0.0,0.0,3186.8104221728477,0.0,0.0,0.0,0.291682423420991,51142.7881879488,3859.16649191612,0.0,0.0,0.0,2024.2520023153002,0.0,0.0,47759.06216379663,0.0,0.0,0.0,0.0,0.0,39093.60369073488,20764.48064192886,0.0,0.0,4759.725360055079,0.0,0.0,0.0,0.0,0.0,51430.65659645003,31564.83946385816,-8438.253567760294,-66958.54839401919,33534.25794792354,100912.81712454431,237778.65994027254,-81471.94045221806,16504.457330211666,-13062.424334049201,-3526.3276741102877,-73914.09325096109,-1498.2857195042698,17928.571068392128,69113.03700108035,40283.96483394544,1915317.3117972612,83116.11064332062
2022-11-07,brand19,0.0,38756.11069945539,0.0,791.3869409469677,0.0,0.0,7071.493095280917,0.0,19918.148590692774,0.0,79740.65444647131,1677.4833619576568,0.0,0.0,0.0,0.0,1972.2188988473506,97317.35078288603,70428.14170677656,171722.68040669605,0.0,0.0,0.0,0.0,0.0,110215.95920786097,0.0,0.0,2135.9836419410017,0.0,1562.714285693894,0.0,21123.192362518188,4918.424922342052,874794.2740519537,73075.17826786099,65004.343766269,-44961.06484842621,-249880.38146456497,-69523.6319981826,238655.1817664624,118793.75819415294,-240369.6336135189,33918.01601647223,-29766.827575136722,-49071.831507499155,-276118.70322588313,-11326.070046531604,36270.11886820438,242774.44972365652,81103.11485990958,4104898.127804986,437874.93660944834
2022-11-07,brand3,0.0,0.0,0.0,0.1262534196373397,0.0,0.0,0.0,0.0,0.0,0.0,0.6914927263436504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.774528738294897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472234.59119412745,186991.28659590075,47441.29962851757,0.0,0.0,544638.2071258796,158910.73463383893,0.0,-63548.37870423356,24983.45298845913,-20695.861245467084,0.0,-292799.6695010438,0.0,24339.470980761507,130057.63446984102,60088.056122439666,2586942.4391525793,0.09128351460216266
2022-11-07,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.39898197444782,30162.16675017369,0.0,0.0,0.0,0.0,21728.17642658024,0.0,40323.198786704044,0.0,0.0,0.0,0.0,0.0,77084.91035989151,0.0,0.0,0.0,852.0667600636194,0.0,0.0,0.0,0.0,1170479.159223643,40405.92218840455,60482.598886656495,-1766.8291853355195,-242326.08012156023,-149431.2653014103,190506.92720011,328771.00495112437,-88281.21484539798,31233.909481208193,-27753.82549074722,-3160.5694400493894,-305502.0175759988,-9845.808395562603,32780.38251397916,100157.76377289766,75778.47564858999,4100196.6169939786,0.24643008100968522
2022-11-07,brand8,0.0,0.0,0.0,6.449138126470955,0.0,0.0,0.0,0.0,0.0,0.0,70.69197171771332,0.8771496238001156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284066.769071644,24230.976136950423,16262.435461548828,-9613.39461973092,-34386.5430532072,-59247.11663170169,66379.30598889562,-48876.82582308267,-29891.03627852403,8142.162018553925,-6549.864898727523,-7101.2981346899305,-30983.37403050374,-337.42872703823986,9198.35924476592,24431.017772028456,20996.027626077575,935738.0489887076,119760.76862856578
2022-11-14,brand0,18483.789622250275,244279.71919410935,0.0,755.8355476626492,0.0,0.0,4627.585311028303,0.0,22499.75261841203,0.0,3334.6725536343,16139.898343492247,239983.76342846494,0.0,4961.646036703507,0.0,4531.397424316212,77387.33268764602,561982.885982217,130738.1663184599,0.0,16436.37492368544,743.3835007674487,0.0,2787.9741392003725,63059.938804818055,5790.9377651286395,0.0,6424.641110999407,10629.583716680409,0.0,0.0,126807.25932035745,67884.4997321716,2301906.546808137,23879.027277761168,151888.66540524672,-131098.45419071618,-665821.0586418238,-53461.98581639064,287850.32309930364,764904.8485209831,-247775.5433909106,78440.51198862279,-28686.32372275175,-113149.86575434075,-771371.7633069366,-31321.768559967288,87112.60104547451,540154.3875441286,188489.9316934143,9549123.188720945,779514.1171976121
2022-11-14,brand1,0.0,9.620354739659447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11637.827648956216,1114.8690808176764,0.0,0.0,0.0,0.0,0.0,0.050519864544337045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820009.2389917936,3539.1407215804825,42533.47660252444,-4336.263174188422,-138734.82214307663,10355.952476730978,65700.31166279732,223717.94270543515,-37180.37486023654,21782.227624795454,-7474.7239263550155,-2168.189923837669,-165811.46834306174,-8577.771672638346,23114.599862602896,129553.84404034715,52634.92697128969,2900399.648976429,11.927802691591813
2022-11-14,brand10,135.30508062699005,65.10383160147677,0.0,0.02272172625376927,0.0,0.0,8.216782128932152,0.0,46.35898009364726,0.0,0.2890127872917903,26.755074525856227,242.37986328555326,0.0,0.0,0.0,8.156115681801923,72.4705955796994,431.3635511291386,222.4222590420049,0.0,13.28937839054383,0.15258359895028448,0.0,0.0,767.0935072587953,93.87233685827894,0.0,0.20496668812241578,11.256892583749737,0.0,0.0,79.93653573940124,19.405805345582742,79765.25227131798,8513.157523854858,17289.25080937404,-1238.16530155556,-44849.26789415596,3375.195967877653,36522.57117042078,114754.7358685807,-19320.349873985804,8971.7673758085,-3576.2223584800786,-43.772572665501734,-67251.49801491018,0.0,9748.455303402987,25810.076688443252,21622.049846307273,1095617.8946146888,5.947701004121601
2022-11-14,brand11,4101.248456140521,752.4999347469566,0.0,1.1767308897087188,0.0,0.0,432.38370641449063,0.0,541.613117600701,0.0,0.548702067525844,184.08676891887214,23.91551535707281,0.0,0.0,0.0,0.0,878.1975671007632,462.7191287686809,3229.8869874022403,0.0,1263.1352267872346,0.0,0.0,0.0,2505.1911404548255,15.625605143132349,0.0,0.5887101129207771,0.0,0.0,0.0,35.600234110236194,1553.3728842347223,89235.54084942739,4252.747356124273,8540.524323223097,-1007.9432890306782,-20398.068274166726,-47338.20917529971,16931.421563759188,57029.24689922792,-25494.282468539022,4632.459918042415,-1606.260459914588,-1876.1934677083839,-29539.351602664286,-144.04959288476732,4647.632532019533,21366.106043432897,10721.989412458923,532220.2065003095,0.5765159323090685
2022-11-14,brand12,119.86986929721952,5591.934905647276,0.0,0.19754453211665346,0.0,0.0,123.4761396905429,0.0,51.994806652808464,0.0,0.6751182624632198,0.0,2920.1740923713837,0.0,0.0,0.0,239.15652662050942,6.337969911436626,6718.955989594459,92.36398911767529,0.0,7.8919627365786384,103.51279268458575,0.0,0.0,310.72505870427864,19.288979944661083,0.0,0.0,431.9071813284295,0.0,0.0,2308.582542124672,0.0,99526.435384852,3880.2795084440395,14152.497098894004,-1121.8232311195482,-25200.744771772093,-72949.43546513775,25854.257920709384,47530.08626037749,-12612.88566517389,7340.952448218042,-2560.5262845180987,-188.05735051328702,-34699.97418820107,0.0,7944.571172444662,21213.72375545805,17833.73078248862,984979.8865082676,52024.968647060334
2022-11-14,brand14,0.0,0.0,0.0,0.08215782683434732,0.0,0.0,0.0,0.0,2366.118743981614,0.0,4.745846638586785,4568.718192814864,297.8619693081828,0.0,0.0,0.0,2269.2458637150526,18320.59564933247,0.0,56724.62392324363,0.0,0.0,148.46329343079253,0.0,0.0,40557.74503009059,20096.643956337513,0.0,0.0,358.85135902506215,0.0,0.0,0.0,0.0,222558.6483648273,6233.096136081109,30732.66002263252,-8267.502867123467,-60758.58336117046,114540.82916513976,53016.06545759873,-75093.6860964194,-14095.115544790868,15567.803125270804,-5147.832261892618,-3372.422713916984,-73177.11174509808,-218.0565544810224,17722.34477112048,60327.71052603552,38800.97638081042,1949266.8898363055,7.682373325289677
2022-11-14,brand15,0.0,29.645888868479087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.803986850063147,5831.557012633914,0.0,0.0,0.0,247.2411793412868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.947606057134404,0.0,0.0,0.0,0.0,388653.3791577253,19267.448087707573,28868.802523839287,-1657.9573076792112,-125336.3902777582,247115.95104183585,64385.81364987883,53407.05822862433,-109456.46216033958,16166.513868958895,-5675.328950544124,-4398.811263142843,-243684.9035763981,-84.8716515202953,15732.052817954385,86571.6925709853,36389.28831276361,1605358.2260108888,3.677242468755133
